ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,classification_wals,classification_ethnologue,classification_glottolog,recently_extinct,long_extinct,year_of_extinction,code_wals,code_iso,transcribers
LINDA_3,LINDA_3,band1344,Banda-Bambari,liy,Africa,6.2,21.0,Atlantic-Congo,NC.UBANGI,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Adamawa-Ubangi,Ubangi,Banda,Central,CentralCore,Banda-Bambari","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Cameroun-Ubangian,Ubangi,Bandaic,CentralBandaic,CentralCoreBandaic",False,False,,lnd,liy,Guillaume Segerer and Søren Wichmann
LINDA_4,LINDA_4,band1344,Banda-Bambari,liy,Africa,6.2,21.0,Atlantic-Congo,NC.UBANGI,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Adamawa-Ubangi,Ubangi,Banda,Central,CentralCore,Banda-Bambari","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Cameroun-Ubangian,Ubangi,Bandaic,CentralBandaic,CentralCoreBandaic",False,False,,lnd,liy,Guillaume Segerer and Søren Wichmann
LINGALA,LINGALA,ling1263,Kinshasa Lingala,lin,Africa,2.0,18.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Bangi-Ntomba(C.30)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterBangi-Ntomba,Ngiri,NgiriRiverain,NgiriRiverainUbangi,NgiriRiverainUbangi-Ripuaire,Bobangic,BobangicRiverain,Bobangi-Bangala-Lingala,Lingala-Bangala",False,False,,lin,lin,André Müller
LINGALA_2,LINGALA_2,ling1263,Kinshasa Lingala,lin,Africa,2.0,18.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Bangi-Ntomba(C.30)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterBangi-Ntomba,Ngiri,NgiriRiverain,NgiriRiverainUbangi,NgiriRiverainUbangi-Ripuaire,Bobangic,BobangicRiverain,Bobangi-Bangala-Lingala,Lingala-Bangala",False,False,,lin,lin,Sebastian Sauppe
LINGARAK,LINGARAK,ling1265,Neverver,lgk,Papunesia,-16.18,167.55,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,MalekulaInterior,MalekulaCentral","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Malakula,WesternMalakulalinkage,Central-WesternMalakula",False,False,,,lgk,André Müller
LINGOMBE,LINGOMBE,ngom1268,Ngombe (Democratic Republic of Congo),ngc,Africa,3.0,23.0,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Ngombe(C.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterBangi-Ntomba,Ngiri,NgiriTerrien,Ngombe-Genja",False,False,,dok,ngc,Ann-Katrin Wett
LINGUA_FRANCA,LINGUA_FRANCA,ling1242,Mediterranean Lingua Franca,pml,Africa,33.86,10.85,Pidgin,Oth.CREOLES_AND_PIDGINS,"Pidgin,Romancebased","Pidgin,Romancebasedpidgin",True,False,1850,,pml,Tessa de Mol-van Valen
LINNGITHIGH,LINNGITHIGH,leni1238,Linngithigh,lnj,Australia,-12.8,141.8,Pama-Nyungan,PN.NORTHERN_PAMA-NYUNGAN,"Australian,Pama-Nyungan,Paman,NorthernPama","Pama-Nyungan,Paman,NorthernPama,Linngithigh-Alngith",True,False,,agt,lnj,Søren Wichmann
LIO,LIO,lioo1240,Li'o,ljl,Papunesia,-8.58,121.83,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,Bima-Lembata","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,Flores-Sumba-Hawu,FloresBarat,Ngada-Lio-Paluqe,Ngada-Lio,Ende-Lio",False,False,,,ljl,André Müller and Mark Donohue
LIOUESSO_BOMITABA,LIOUESSO_BOMITABA,bomi1238,Bomitaba,zmx,Africa,1.67,17.5,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Ngondi(C.14)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Likouala-Sangha",False,False,,,zmx,Sebastian Sauppe
LIPAN,LIPAN,lipa1241,Lipan Apache,apl,North America,33.33,-105.5,Athabaskan-Eyak-Tlingit,NDe.ATHAPASKAN,"Eyak-Athabaskan,Athabaskan,Apachean,Apache","Athabaskan-Eyak-Tlingit,Athabaskan-Eyak,Athabaskan,Apachean,SouthwesternApachean,EasternSouthwesternApachean",True,False,2013,,apl,Oleg Belyaev
LISELA,LISELA,lise1239,Lisela,lcl,Papunesia,-3.33,127.0,Austronesian,An.CENTRAL_MALAYO-POLYNESIAN,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMaluku,Buru","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,CentralMalayo-Polynesian,CentralMaluku,WestCentralMaluku,Buru-Sula-Taliabo,Sula-Buru,Buruic",False,False,,,lcl,Julia Bischoffberger
LISH,LISH,lish1235,Khispi,lsh,Eurasia,27.35,92.25,Sino-Tibetan,ST.KHO-BWA,"Sino-Tibetan,Tibeto-Burman,CentralTibeto-Burman,Kho-Bwa","Sino-Tibetan,Kho-Bwa,Kamengic,Meyic,Chug-Lish",False,False,,,lsh,Julia Bischoffberger
LISHANA_DENI,LISHANA_DENI,lish1247,Lishana Deni,lsd,Eurasia,31.77,35.22,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,Central,Aramaic,Eastern,Central,Northeastern","Afro-Asiatic,Semitic,WestSemitic,CentralSemitic,NorthwestSemitic,Aramaic,EasternAramaic,CentralEasternAramaic,North-EasternNeo-Aramaic,NorthwesternJewishNeo-Aramaic",False,False,,,lsd,Tessa de Mol-van Valen
LISHAN_DIDAN,LISHAN_DIDAN,lish1246,Lishán Didán,trg,Eurasia,38.0,47.0,Afro-Asiatic,AA.SEMITIC,"Afro-Asiatic,Semitic,Central,Aramaic,Eastern,Central,Northeastern","Afro-Asiatic,Semitic,WestSemitic,CentralSemitic,NorthwestSemitic,Aramaic,EasternAramaic,CentralEasternAramaic,North-EasternNeo-Aramaic,Trans-Zab",False,False,,nap,trg,André Müller
LISU,LISU,lisu1250,Lisu,lis,Eurasia,26.0,98.0,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Central","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,NuclearLisoid,Lisu-Laluba-Lavu",False,False,,lis,lis,Cecil H. Brown
LISU_2,LISU_2,lisu1250,Lisu,lis,Eurasia,26.1,98.0,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Central","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,NuclearLisoid,Lisu-Laluba-Lavu",False,False,,lis,lis,Sebastian Sauppe
LITHUANIAN,LITHUANIAN,lith1251,Lithuanian,lit,Eurasia,55.0,24.0,Indo-European,IE.BALTIC,"Indo-European,Balto-Slavic,Baltic,Eastern","Indo-European,Balto-Slavic,EasternBaltic",False,False,,lit,lit,Cecil H. Brown
LITHUANIAN_2,LITHUANIAN_2,lith1251,Lithuanian,lit,Eurasia,55.0,24.0,Indo-European,IE.BALTIC,"Indo-European,Balto-Slavic,Baltic,Eastern","Indo-European,Balto-Slavic,EasternBaltic",False,False,,lit,lit,Søren Wichmann
LITHUANIAN_ROMANI,LITHUANIAN_ROMANI,balt1257,Baltic Romani,rml,Eurasia,53.03,22.58,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,IntermediateDivisions,Western,Romani,Northern","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone,Romani,CentralRomani",False,False,,rnr,rml,Viveka Velupillai
LITZLITZ,LITZLITZ,litz1237,Naman,lzl,Papunesia,-16.12,167.48,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,Central-EasternOceanic,RemoteOceanic,NorthandCentralVanuatu,MalekulaInterior,MalekulaCentral","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,NorthandCentralVanuatu,CentralVanuatu,Malakula,WesternMalakulalinkage,Central-WesternMalakula",False,False,,,lzl,André Müller
LIUWA,LIUWA,sima1258,Simaa,sie,Africa,-15.78,22.62,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,K,Luyana(K.35)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterLuyana,WesternGreaterLuyana,Simaaic",False,False,,,sie,Ann-Katrin Wett
LIUXIANG_BUNU,LIUXIANG_BUNU,jion1236,Jiongnai Bunu,pnu,Eurasia,23.9,110.07,Hmong-Mien,HM.HMONG-MIEN,"Hmong-Mien,Hmongic,Bunu","Hmong-Mien,Hmongic,NuclearHmongic-HoNe,Jiongnai-HoNe",False,False,,,pnu,André Müller
LIVE,LIVE,livv1244,Liv,liv,Eurasia,56.83,24.0,Uralic,Ura.FINNIC,"Uralic,Finnic","Uralic,Finnic,CoastalFinnic",True,False,2013,liv,liv,Ann-Katrin Wett
LIVONIAN,LIVONIAN,livv1244,Liv,liv,Eurasia,56.83,24.0,Uralic,Ura.FINNIC,"Uralic,Finnic","Uralic,Finnic,CoastalFinnic",True,False,2013,liv,liv,Søren Wichmann
LI_BAODING,LI_BAODING,hlai1239,Hlai,lic,Eurasia,18.75,109.33,Tai-Kadai,TK.HLAI,"Tai-Kadai,Hlai","Tai-Kadai,Hlaic,NuclearHlaic",False,False,,lic,lic,Cecil H. Brown
LI_TONGSHI,LI_TONGSHI,hlai1239,Hlai,lic,Eurasia,18.75,109.33,Tai-Kadai,TK.HLAI,"Tai-Kadai,Hlai","Tai-Kadai,Hlaic,NuclearHlaic",False,False,,lic,lic,Cecil H. Brown
LOBALA,LOBALA,loba1239,Lobala,loq,Africa,2.0,18.25,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Ngondi(C.16)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterBangi-Ntomba,Ngiri,NgiriRiverain,NgiriRiverainUbangi,NgiriRiverainUbangi-Interieur,Likoka",False,False,,,loq,Sebastian Sauppe
LOBALA_LILOKA,LOBALA_LILOKA,loba1239,Lobala,loq,Africa,2.0,18.25,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Ngondi(C.16)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,GreaterBangi-Ntomba,Ngiri,NgiriRiverain,NgiriRiverainUbangi,NgiriRiverainUbangi-Interieur,Likoka",False,False,,,loq,Ann-Katrin Wett
LOBI,LOBI,lobi1245,Lobi,lob,Africa,10.5,-3.25,Atlantic-Congo,NC.GUR,"Niger-Congo,Atlantic-Congo,Volta-Congo,North,Gur,Lobi","Atlantic-Congo,Volta-Congo,NorthVolta-Congo,Gur,CentralGur,SouthernCentralGur,Lobiri-Jaane",False,False,,lob,lob,Matthew S. Dryer
LODA,LODA,lolo1264,Loloda-Laba,loa,Papunesia,1.92,127.75,North Halmahera,WP.NORTH_HALMAHERAN,"WestPapuan,NorthHalmahera,Galela-Loloda","North_Halmahera,NorthernNorthHalmahera,MainlandNorthHalmaheran,Galela-Loloda",False,False,,,loa,Søren Wichmann
LODHI,LODHI,lodh1246,Lodhi,lbm,Eurasia,20.9,84.95,Indo-European,IE.INDIC,"Indo-European,Indo-Iranian,Indo-Aryan,OuterLanguages,Eastern,Bengali-Assamese","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanEasternzone,Oriya-Gauda-Kamrupa,Gauda-Kamrupa,Gauda-Banga",False,False,,,lbm,Tessa de Mol-van Valen
LOGBA,LOGBA,logb1245,Ikpana,lgq,Africa,6.92,0.45,Atlantic-Congo,NC.KWA,"Niger-Congo,Atlantic-Congo,Volta-Congo,Kwa,Nyo,Potou-Tano,Logba","Atlantic-Congo,Volta-Congo,KwaVolta-Congo,Na-Togo",False,False,,,lgq,Guillaume Segerer and Søren Wichmann
LOGO,LOGO,logo1259,Logo,log,Africa,3.5,30.0,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Viveka Velupillai
LOGOL,LOGOL,logo1262,Logol,lof,Africa,10.93,30.95,Heibanic,Krd.HEIBAN,"Niger-Congo,Kordofanian,Heiban,West-Central,Central,Ebang-Logol,Logol","Heibanic,West-CentralHeibanic,CentralHeibanic,Ebang-Logol",False,False,,,lof,Viveka Velupillai
LOGOLI,LOGOLI,logo1258,Logooli,rag,Africa,0.17,34.67,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Logooli-Kuria(E.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,GreaterLuyia",False,False,,,rag,Ann-Katrin Wett
LOGOOLI,LOGOOLI,logo1258,Logooli,rag,Africa,0.09,34.73,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Logooli-Kuria(E.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,GreaterLuyia",False,False,,,rag,Tessa de Mol-van Valen
LOGOOLI_2,LOGOOLI_2,logo1258,Logooli,rag,Africa,0.1,34.7,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Logooli-Kuria(E.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,GreaterLuyia",False,False,,,rag,Guillaume Segerer and Søren Wichmann
LOGOOLI_3,LOGOOLI_3,logo1258,Logooli,rag,Africa,0.1,34.7,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,J,Logooli-Kuria(E.41)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,NortheastSavannaBantu,GreatLakesBantu,GreaterLuyia",False,False,,,rag,Guillaume Segerer and Søren Wichmann
LOGORIK,LOGORIK,logo1261,Logorik,liu,Africa,11.17,29.67,Dajuic,ESu.DAJU,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),Daju,EasternDaju","Dajuic,EasternDajuic",False,False,,,liu,Zarina Molochieva
LOGO_10,LOGO_10,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_2,LOGO_2,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_3,LOGO_3,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_4,LOGO_4,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_5,LOGO_5,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_6,LOGO_6,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_7,LOGO_7,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_8,LOGO_8,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOGO_9,LOGO_9,logo1259,Logo,log,Africa,3.35,29.9,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Central","Central_Sudanic,Moru-Madi,CentralMoru-Madi",False,False,,lgt,log,Guillaume Segerer and Søren Wichmann
LOHIKI,LOHIKI,akoy1238,Akoye,miw,Papunesia,-7.67,145.67,Angan,TNG.ANGAN,"Trans-NewGuinea,Angan,NuclearAngan","Angan,NuclearAngan,Ankave-Tainae-Akoye,Tainae-Akoye",False,False,,,miw,Søren Wichmann
LOHORUNG,LOHORUNG,nort2727,Lohorung,lbr,Eurasia,27.37,87.22,Sino-Tibetan,ST.MAHAKIRANTI,"Sino-Tibetan,Tibeto-Burman,WesternTibeto-Burman,Himalayan,Kiranti,Eastern","Sino-Tibetan,Himalayish,Mahakiranti,Kiranti,EasternKiranti,UpperArun,Lohorung-Yamphu",False,False,,,lbr,Julia Bischoffberger
LOJBAN,LOJBAN,,,,,38.53,77.02,,Oth.ARTIFICIAL,,ArtificialLanguage,False,False,,,,André Müller
LOKAA,LOKAA,loka1252,Lokaa,yaz,Africa,5.92,8.08,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,East-West,Loko","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,East-WestCentralDeltaCross,Lokoic",False,False,,,yaz,Matthew S. Dryer
LOKAA_2,LOKAA_2,loka1252,Lokaa,yaz,Africa,5.92,8.1,Atlantic-Congo,NC.CROSS_RIVER,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,CrossRiver,DeltaCross,UpperCross,Central,East-West,Loko","Atlantic-Congo,Volta-Congo,Benue-Congo,DeltaCross,UpperCross,CentralUpperCross,East-WestCentralDeltaCross,Lokoic",False,False,,,yaz,Guillaume Segerer and Søren Wichmann
LOKAI,LOKAI,madi1260,Ma'di,mhi,Africa,3.25,31.5,Central Sudanic,CSu.MORU-MADI,"Nilo-Saharan,Satellite-Core,Satellites,CentralSudanic,East,Moru-Madi,Southern","Central_Sudanic,Moru-Madi,SouthernMoru-Madi",False,False,,mad,mhi,Viveka Velupillai
LOKELE_ISANGI,LOKELE_ISANGI,kele1255,Kele-Foma,khy,Africa,0.17,23.83,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Soko-Kele(C.55)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kele(C.60),Kele-Poke,Kele-Lombo",False,False,,,khy,Ann-Katrin Wett
LOKELE_YALEMBA,LOKELE_YALEMBA,kele1255,Kele-Foma,khy,Africa,0.17,23.83,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Soko-Kele(C.55)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kele(C.60),Kele-Poke,Kele-Lombo",False,False,,,khy,Ann-Katrin Wett
LOKELE_YAWEMBE,LOKELE_YAWEMBE,kele1255,Kele-Foma,khy,Africa,0.17,23.83,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Soko-Kele(C.55)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kele(C.60),Kele-Poke,Kele-Lombo",False,False,,,khy,Ann-Katrin Wett
LOKELE_YEPOLOMA,LOKELE_YEPOLOMA,kele1255,Kele-Foma,khy,Africa,0.17,23.83,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Northwest,C,Soko-Kele(C.55)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,Central-WesternBantu,Kele(C.60),Kele-Poke,Kele-Lombo",False,False,,,khy,Ann-Katrin Wett
LOKO,LOKO,loko1255,Loko,lok,Africa,9.33,-12.08,Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Southwestern,Mende-Loma,Mende-Bandi,Mende-Loko","Mande,WesternMande,Manding-Kpelle,SouthwestMande,Mende-Loma,Mende-Bandi,Mende-Loko",False,False,,lok,lok,André Müller
LOKONO,LOKONO,araw1276,Lokono,arw,South America,5.5,-55.17,Arawakan,Arw.CARIBBEAN_ARAWAKAN,"Maipurean,Northern,Maritime,Ta-Maipurean","Arawakan,NorthernMaipuran,CaribbeanArawakan",False,False,,ara,arw,Cecil H. Brown
LOKOYA,LOKOYA,loko1254,Lokoya,lky,Africa,4.33,32.0,Nilotic,ESu.NILOTIC,"Nilo-Saharan,Satellite-Core,Core,EasternSudanic,Southern(nlanguages),Nilotic,Eastern,Lotuxo-Teso,Lotuxo-Maa,Lotuxo","Nilotic,EasternNilotic,Teso-Lotuxo-Maa,Lotuxo-Maa,Lotuxo",False,False,,,lky,Viveka Velupillai
LOKO_2,LOKO_2,loko1255,Loko,lok,Africa,9.26,-12.14,Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Southwestern,Mende-Loma,Mende-Bandi,Mende-Loko","Mande,WesternMande,Manding-Kpelle,SouthwestMande,Mende-Loma,Mende-Bandi,Mende-Loko",False,False,,lok,lok,Guillaume Segerer and Søren Wichmann
LOLO,LOLO,lolo1261,Lolo,llb,Africa,-17.02,35.95,Atlantic-Congo,NC.BANTOID,"Niger-Congo,Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,Southern,NarrowBantu,Central,P,Makhuwa(P.31)","Atlantic-Congo,Volta-Congo,Benue-Congo,Bantoid,SouthernBantoid,NarrowBantu,EastBantu,SouthernBantu-Makua,Sotho-Makua-Venda,Sotho-Makua,NorthMozambiqueBantu,Chuwaboic",False,False,,,llb,Tessa de Mol-van Valen
LOLODA,LOLODA,lolo1264,Loloda-Laba,loa,Papunesia,1.92,127.75,North Halmahera,WP.NORTH_HALMAHERAN,"WestPapuan,NorthHalmahera,Galela-Loloda","North_Halmahera,NorthernNorthHalmahera,MainlandNorthHalmaheran,Galela-Loloda",False,False,,,loa,Julia Bischoffberger
LOLOPO,LOLOPO,lolo1259,Lolopo,ycl,Eurasia,24.0,104.0,Sino-Tibetan,ST.BURMESE-LOLO,"Sino-Tibetan,Tibeto-Burman,Ngwi-Burmese,Ngwi,Central","Sino-Tibetan,Burmo-Qiangic,Lolo-Burmese,Loloish,Ni-Li-Kazhouish,Lisoid,Lipo-Lolopo",False,False,,,ycl,Matthew S. Dryer
LOM,LOM,bang1365,Bangka,mfb,Papunesia,-1.67,105.92,Austronesian,An.MALAYO-SUMBAWAN,"Austronesian,Malayo-Polynesian,Malayo-Chamic,Malayic,Malay","Austronesian,Malayo-Polynesian,Malayo-Sumbawan,NorthandEastMalayo-Sumbawan,Malayic,NuclearMalayic,IndonesianArchipelagoMalay,Bangka-BelitungMalay",False,False,,,mfb,Ann-Katrin Wett
LOMA,LOMA,loma1260,Loma (Liberia),lom,Africa,8.06,-9.7,Mande,Man.WESTERN_MANDE,"Niger-Congo,Mande,Western,Central-Southwestern,Southwestern,Mende-Loma,Loma","Mande,WesternMande,Manding-Kpelle,SouthwestMande,Mende-Loma,Loma",False,False,,lma,lom,Guillaume Segerer and Søren Wichmann
LOMAUMBI_BABATANA,LOMAUMBI_BABATANA,baba1268,Babatana,baa,Papunesia,-7.33,157.5,Austronesian,An.OCEANIC,"Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceanic,MesoMelanesian,NewIreland,SouthNewIreland-NorthwestSolomonic,Choiseul","Austronesian,Malayo-Polynesian,Central-EasternMalayo-Polynesian,EasternMalayo-Polynesian,Oceanic,WesternOceaniclinkage,MesoMelanesianlinkage,NewIreland-NorthwestSolomoniclinkage,StGeorgelinkage,NorthwestSolomonic,Choiseul,EastChoiseul,SoutheastChoiseul",False,False,,sis,baa,Sebastian Sauppe
LOMAVREN,LOMAVREN,loma1235,Lomavren,rmi,Eurasia,40.0,45.0,Indo-European,IE.INDIC,"Mixedlanguage,Armenian-Romani","Indo-European,Indo-Iranian,Indo-Aryan,Indo-AryanCentralzone",False,False,,,rmi,Tessa de Mol-van Valen
